year,dist_id,dem_vote_share,congress,icpsr,nominate_dim1,nominate_dim2,nokken_poole_dim1,nokken_poole_dim2,age,dem_incumbent,dem_prior_vote_share,president,house,senate,median_HH_income,median_age,mortgage_cost,unemp_rate,bachelor_deg_perc,black_perc,HS_diploma_perc,white_perc,redistricted
2008,WA_7,0.8365294527200681,110.0,15613.0,-0.6659999999999999,-0.19699999999999998,-0.626,-0.631,72.0,1,0.8346763345674426,0,0.535632184,0.5,33331.0,38.5,1245.0,4.6,0.22379182817111767,0.07624639948792718,0.09872959709825398,0.7175376053483162,0.0
2010,WA_7,1.0,111.0,15613.0,-0.6659999999999999,-0.19699999999999998,-0.608,-0.42,74.0,1,0.8365294527200681,1,0.590804598,0.581632653,31906.0,36.2,1216.0,9.5,0.22306422209636836,0.08288040032797139,0.09918598852100116,0.6790346257773119,0.0
2012,WA_7,0.7965401249399328,112.0,15613.0,-0.6659999999999999,-0.19699999999999998,-0.626,-0.147,76.0,1,1.0,1,0.443678161,0.5204081629999999,36166.0,38.0,1295.0,6.4,0.24746443024509432,0.045111249244533004,0.09741755899102628,0.7650494050293645,1.0
2014,WA_7,0.8097429280397023,113.0,15613.0,-0.6659999999999999,-0.19699999999999998,-0.655,-0.066,78.0,1,0.7965401249399328,1,0.462068966,0.540816327,40017.0,37.2,1403.0,4.3,0.2543463990293872,0.04177783722037905,0.08582389492489079,0.7635400616595677,0.0
2016,WA_7,1.0,114.0,15613.0,-0.6659999999999999,-0.19699999999999998,-0.49200000000000005,-0.5589999999999999,80.0,1,0.8097429280397023,1,0.43218390799999995,0.44897959200000004,44711.0,36.6,1589.0,4.2,0.2590819097884292,0.041354909353828725,0.07959844483510632,0.7283420840723499,0.0
2018,WA_7,0.8337613301472037,115.0,21726.0,-0.716,-0.177,-0.716,-0.177,53.0,1,1.0,0,0.554022989,0.469387755,47977.0,36.9,1689.0,3.8,0.2601573643168733,0.04187488938168265,0.07986642512831725,0.7286610758867685,0.0
2006,WA_8,0.4853987739823298,109.0,20536.0,0.22399999999999998,-0.147,0.22699999999999998,-0.268,56.0,0,0.4755633295606544,0,0.464367816,0.484848485,36348.0,37.4,1469.0,5.3,0.17739355052666078,0.02381405784653969,0.1477979477653027,0.7899134517105626,0.0
2008,WA_8,0.4721568584229292,110.0,20536.0,0.22399999999999998,-0.147,0.228,-0.475,58.0,0,0.4853987739823298,0,0.535632184,0.5,40132.0,38.3,1644.0,4.0,0.17747010230264668,0.027070701558785267,0.13445561573196185,0.7761073898749028,0.0
2010,WA_8,0.4794837951832501,111.0,20536.0,0.22399999999999998,-0.147,0.191,-0.084,60.0,0,0.4721568584229292,1,0.590804598,0.581632653,38148.0,36.9,1617.0,8.6,0.17681931437408713,0.03286978508217446,0.1372025088065985,0.7399788887115977,0.0
2012,WA_8,0.4034757853619782,112.0,20536.0,0.22399999999999998,-0.147,0.222,-0.28300000000000003,62.0,0,0.4794837951832501,1,0.443678161,0.5204081629999999,33377.0,37.6,1404.0,7.7,0.13976964867801522,0.022109380659181457,0.16941253169141615,0.8074393335747917,1.0
2014,WA_8,0.36732178078331923,113.0,20536.0,0.22399999999999998,-0.147,0.231,-0.002,64.0,0,0.4034757853619782,1,0.462068966,0.540816327,35350.0,37.4,1385.0,6.2,0.137107959343984,0.03239328357894352,0.16096870700884872,0.802945073907893,0.0
2016,WA_8,0.3980490237327225,114.0,20536.0,0.22399999999999998,-0.147,0.225,-0.045,66.0,0,0.36732178078331923,1,0.43218390799999995,0.44897959200000004,36328.0,38.0,1470.0,4.5,0.15136856592497067,0.028016114481088244,0.15362670647423932,0.7827985771140774,0.0
2018,WA_8,0.5294296423867896,115.0,20536.0,0.22399999999999998,-0.147,0.257,-0.03,68.0,0,0.3980490237327225,0,0.554022989,0.469387755,37099.0,37.6,1538.0,4.7,0.14640514761624268,0.025067158324594607,0.16416083131043918,0.7493984146144967,0.0
2006,WA_9,0.6572327738515901,109.0,29768.0,-0.284,-0.156,-0.27699999999999997,-0.235,41.0,1,0.6478222200951594,0,0.464367816,0.484848485,28854.0,36.0,1028.0,6.2,0.11238157652685798,0.070736467531273,0.1912984616445916,0.7245676968359087,0.0
2008,WA_9,0.6544593967517401,110.0,29768.0,-0.284,-0.156,-0.298,-0.228,43.0,1,0.6572327738515901,0,0.535632184,0.5,30975.0,37.3,1177.0,5.0,0.10111259358296187,0.07448219045849064,0.1914862042279111,0.7260359658150004,0.0
2010,WA_9,0.548520793992748,111.0,29768.0,-0.284,-0.156,-0.26,-0.048,45.0,1,0.6544593967517401,1,0.590804598,0.581632653,30004.0,36.2,1187.0,12.1,0.10597701922726521,0.08049717856211788,0.18553091527837345,0.7079440365763751,0.0
2012,WA_9,0.7161733280127098,112.0,29768.0,-0.284,-0.156,-0.287,-0.016,47.0,1,0.548520793992748,1,0.443678161,0.5204081629999999,30344.0,36.8,1288.0,7.1,0.16519967646918887,0.11469340265312566,0.14028751566111156,0.5466661476332798,1.0
2014,WA_9,0.7082508963152152,113.0,29768.0,-0.284,-0.156,-0.379,0.006,49.0,1,0.7161733280127098,1,0.462068966,0.540816327,31492.0,37.0,1342.0,6.0,0.17687844535086708,0.10376040457309274,0.13474010001883435,0.5208738014184796,0.0
2016,WA_9,0.7288743152315246,114.0,29768.0,-0.284,-0.156,-0.467,0.095,51.0,1,0.7082508963152152,1,0.43218390799999995,0.44897959200000004,35905.0,37.3,1481.0,4.8,0.18160414017000215,0.10837670789446296,0.13387838183039522,0.5053367267085027,0.0
2018,WA_9,1.0,115.0,29768.0,-0.284,-0.156,-0.39899999999999997,-0.507,53.0,1,0.7288743152315246,0,0.554022989,0.469387755,37191.0,36.9,1601.0,4.9,0.18647256895490638,0.11371728651712554,0.1349803153978929,0.5033129975866273,0.0
2006,WI_1,0.37249349426834344,109.0,29939.0,0.556,-0.25,0.604,-0.397,36.0,0,0.3325019592588567,0,0.464367816,0.484848485,27360.0,38.2,981.0,5.9,0.10888250544552515,0.053849104358099975,0.23060749102678246,0.8777556597064736,0.0
2008,WI_1,0.3516028258910904,110.0,29939.0,0.556,-0.25,0.585,-0.42700000000000005,38.0,0,0.37249349426834344,0,0.535632184,0.5,29176.0,39.4,1044.0,5.3,0.11548303620799186,0.04687596474835247,0.22521428561627954,0.8895044983857402,0.0
2010,WI_1,0.3062056778634319,111.0,29939.0,0.556,-0.25,0.588,-0.278,40.0,0,0.3516028258910904,1,0.590804598,0.581632653,27403.0,38.6,1019.0,10.2,0.11599494549153452,0.05434144217776482,0.22473943680290018,0.8757469843395118,0.0
2012,WI_1,0.44146506631144505,112.0,29939.0,0.556,-0.25,0.547,-0.18600000000000003,42.0,0,0.3062056778634319,1,0.443678161,0.5204081629999999,28833.0,39.6,1010.0,8.5,0.1146549935803632,0.051001070873911605,0.20668847661177736,0.8869513172870447,1.0
2014,WI_1,0.36666805619242154,113.0,29939.0,0.556,-0.25,0.52,0.038,44.0,0,0.44146506631144505,1,0.462068966,0.540816327,29676.0,40.3,1013.0,5.7,0.129433540428496,0.057016706175779974,0.21534198788886516,0.8817099956184206,0.0
2016,WI_1,0.3174456723281169,114.0,29939.0,0.556,-0.25,0.485,0.163,46.0,0,0.36666805619242154,1,0.43218390799999995,0.44897959200000004,31070.0,40.8,996.0,5.0,0.12454304115460482,0.05403682511634539,0.21197578170542983,0.8711023070567726,0.0
2018,WI_1,0.43653431619983685,115.0,29939.0,0.556,-0.25,0.308,0.198,48.0,0,0.3174456723281169,0,0.554022989,0.469387755,32580.0,40.6,1011.0,4.7,0.13593998286582376,0.056429578675357674,0.21192851722292178,0.8689822494965264,0.0
2006,WI_2,0.6287640139408532,109.0,29940.0,-0.522,-0.22699999999999998,-0.568,-0.20800000000000002,44.0,1,0.6331334744003603,0,0.464367816,0.484848485,27549.0,36.2,1001.0,4.2,0.14894828037093027,0.03663293090018138,0.17793157843950289,0.8979773923282713,0.0
2008,WI_2,0.694044107914801,110.0,29940.0,-0.522,-0.22699999999999998,-0.575,-0.499,46.0,1,0.6287640139408532,0,0.535632184,0.5,30001.0,35.8,1044.0,4.5,0.13412659135929492,0.038668631832175226,0.18081455481045278,0.8989512974272603,0.0
2010,WI_2,0.6181276130671952,111.0,29940.0,-0.522,-0.22699999999999998,-0.557,-0.532,48.0,1,0.694044107914801,1,0.590804598,0.581632653,27842.0,36.4,1021.0,7.2,0.1524126291502322,0.03951883610571826,0.1715371447951355,0.8870073998509882,0.0
2012,WI_2,0.6803860499096397,112.0,29940.0,-0.522,-0.22699999999999998,-0.475,-0.312,50.0,1,0.6181276130671952,1,0.443678161,0.5204081629999999,29281.0,36.4,1023.0,5.8,0.1493864277909618,0.04437105249809094,0.16876354677776909,0.8734263116982467,1.0
2014,WI_2,0.684606698139338,113.0,21370.0,-0.5489999999999999,-0.503,-0.593,-0.423,50.0,1,0.6803860499096397,1,0.462068966,0.540816327,30272.0,36.5,1033.0,5.0,0.1684845098706052,0.04376184229704125,0.15994860915426432,0.8632865849379477,0.0
2016,WI_2,0.6880031993480574,114.0,21370.0,-0.5489999999999999,-0.503,-0.547,-0.419,52.0,1,0.684606698139338,1,0.43218390799999995,0.44897959200000004,32155.0,36.6,1081.0,3.2,0.1710364601966176,0.04296043225774939,0.1562828790605021,0.8567294732353722,0.0
2018,WI_2,1.0,115.0,21370.0,-0.5489999999999999,-0.503,-0.522,-0.708,54.0,1,0.6880031993480574,0,0.554022989,0.469387755,35219.0,36.4,1116.0,2.7,0.167827504640289,0.045267430290651424,0.15296414047670928,0.8548816890389417,0.0
2006,WI_3,0.6485020548353154,109.0,29769.0,-0.263,-0.08800000000000001,-0.29,0.05,43.0,1,0.5647741245361462,0,0.464367816,0.484848485,23113.0,36.7,769.0,4.8,0.10087446758030075,0.006944052151709957,0.23548061822824282,0.9596632057032459,0.0
2008,WI_3,0.6472089387529888,110.0,29769.0,-0.263,-0.08800000000000001,-0.281,-0.044000000000000004,45.0,1,0.6485020548353154,0,0.535632184,0.5,25109.0,37.0,834.0,4.7,0.10180168495685803,0.007231005883821374,0.23157906480850038,0.9568691766694419,0.0
2010,WI_3,0.5196161468312378,111.0,29769.0,-0.263,-0.08800000000000001,-0.23600000000000002,-0.588,47.0,1,0.6472089387529888,1,0.590804598,0.581632653,24330.0,37.8,802.0,6.9,0.10064029276778241,0.010197913646632788,0.2250091626688256,0.9493988195200402,0.0
2012,WI_3,0.641414156293732,112.0,29769.0,-0.263,-0.08800000000000001,-0.239,-0.065,49.0,1,0.5196161468312378,1,0.443678161,0.5204081629999999,23622.0,38.2,771.0,6.4,0.10067093369266183,0.01153921733760036,0.2376536971534445,0.9427348267924316,1.0
2014,WI_3,0.565163618374147,113.0,29769.0,-0.263,-0.08800000000000001,-0.303,-0.059000000000000004,51.0,1,0.641414156293732,1,0.462068966,0.540816327,24994.0,38.3,811.0,4.4,0.10398347710147832,0.009848048343952413,0.22660392641520463,0.9389340280967213,0.0
2016,WI_3,1.0,114.0,29769.0,-0.263,-0.08800000000000001,-0.251,-0.079,53.0,1,0.565163618374147,1,0.43218390799999995,0.44897959200000004,26802.0,38.4,795.0,4.0,0.1106813493718198,0.012123067630675199,0.21889680223094368,0.9352258858179088,0.0
2018,WI_3,0.5965273185124892,115.0,29769.0,-0.263,-0.08800000000000001,-0.249,0.11699999999999999,55.0,1,1.0,0,0.554022989,0.469387755,28038.0,38.7,816.0,2.9,0.1154264408886127,0.012376828158636454,0.21706540313810782,0.9341252579950732,0.0
2006,WI_4,0.7150626761705043,109.0,20537.0,-0.531,-0.244,-0.483,-0.423,55.0,1,0.7119506553585196,0,0.464367816,0.484848485,21345.0,33.1,781.0,9.8,0.07900871712278547,0.3526690313402811,0.2133470367422652,0.49227146536651395,0.0
2008,WI_4,1.0,110.0,20537.0,-0.531,-0.244,-0.5660000000000001,-0.653,57.0,1,0.7150626761705043,0,0.535632184,0.5,22098.0,32.8,832.0,8.1,0.0882819550514737,0.3386627534701245,0.18658896520760482,0.5545946662608835,0.0
2010,WI_4,0.6999395422765258,111.0,20537.0,-0.531,-0.244,-0.593,-0.309,59.0,1,1.0,1,0.590804598,0.581632653,20690.0,31.0,822.0,14.9,0.08366117403203854,0.35397414401562916,0.1970915740225086,0.5056241679894455,0.0
2012,WI_4,0.7443805292933895,112.0,20537.0,-0.531,-0.244,-0.562,-0.094,61.0,1,0.6999395422765258,1,0.443678161,0.5204081629999999,22070.0,31.8,842.0,11.9,0.10099586187992879,0.34390169202821025,0.1777881265741708,0.5250294031681302,1.0
2014,WI_4,0.7233118548892076,113.0,20537.0,-0.531,-0.244,-0.524,-0.166,63.0,1,0.7443805292933895,1,0.462068966,0.540816327,22393.0,32.8,875.0,9.9,0.10692991220039656,0.3417816589262001,0.18016127481512756,0.5292793075243466,0.0
2016,WI_4,1.0,114.0,20537.0,-0.531,-0.244,-0.475,-0.285,65.0,1,0.7233118548892076,1,0.43218390799999995,0.44897959200000004,24272.0,32.8,880.0,7.1,0.10998924711585777,0.3364054524272498,0.18543327674166582,0.5029307567534982,0.0
2018,WI_4,0.7755312687476478,115.0,20537.0,-0.531,-0.244,-0.536,-0.188,67.0,1,1.0,0,0.554022989,0.469387755,25989.0,33.2,883.0,5.7,0.1087674954264702,0.3373692294889354,0.19439582154982363,0.5056469164465119,0.0
2006,WI_5,0.3661467830164105,109.0,14657.0,0.647,-0.617,0.722,-0.653,63.0,0,0.3230263371423863,0,0.464367816,0.484848485,31385.0,40.3,1130.0,3.6,0.16777024377213073,0.021052272611016068,0.18515087272582598,0.9322863086340463,0.0
2008,WI_5,0.0,110.0,14657.0,0.647,-0.617,0.6990000000000001,-0.51,65.0,0,0.3661467830164105,0,0.535632184,0.5,33428.0,41.7,1188.0,3.8,0.1718062297648726,0.022106987285934118,0.18119348851826841,0.9287808455186493,0.0
2010,WI_5,0.28298717356280206,111.0,14657.0,0.647,-0.617,0.69,-0.38299999999999995,67.0,0,0.0,1,0.590804598,0.581632653,32100.0,41.7,1199.0,7.4,0.17655253877108107,0.02042122575394493,0.17281813763168602,0.9285334810326897,0.0
2012,WI_5,0.3212413879120313,112.0,14657.0,0.647,-0.617,0.6890000000000001,-0.599,69.0,0,0.28298717356280206,1,0.443678161,0.5204081629999999,31189.0,41.0,1058.0,5.5,0.16169518219313114,0.01739274913503989,0.19425789354637835,0.9261942592897693,1.0
2014,WI_5,0.3044681811343463,113.0,14657.0,0.647,-0.617,0.66,-0.5870000000000001,71.0,0,0.3212413879120313,1,0.462068966,0.540816327,31951.0,40.9,1083.0,4.3,0.16732707113960946,0.018835021597509886,0.1924551960660838,0.921865593042294,0.0
2016,WI_5,0.3051230999272355,114.0,14657.0,0.647,-0.617,0.667,-0.5379999999999999,73.0,0,0.3044681811343463,1,0.43218390799999995,0.44897959200000004,35150.0,41.4,1079.0,3.4,0.16894618942661183,0.020591112420943105,0.19060269336510138,0.9154134480082021,0.0
2018,WI_5,0.379504354763646,115.0,14657.0,0.647,-0.617,0.654,-0.456,75.0,0,0.3051230999272355,0,0.554022989,0.469387755,35506.0,41.6,1093.0,2.9,0.18146158332717222,0.025253769924396142,0.19021448932482277,0.9073216080264408,0.0
2006,WI_6,0.0,109.0,14675.0,0.379,-0.36700000000000005,0.57,-0.638,66.0,0,0.31000581212101935,0,0.464367816,0.484848485,24436.0,38.5,767.0,4.9,0.09026087334284245,0.01464887447235235,0.27364983745194155,0.935732335116897,0.0
2008,WI_6,0.3623640308651732,110.0,14675.0,0.379,-0.36700000000000005,0.496,-0.687,68.0,0,0.0,0,0.535632184,0.5,26265.0,39.6,834.0,4.9,0.095591348579847,0.012908109111367604,0.2695941674255123,0.9443509984861754,0.0
2010,WI_6,0.2929277730837934,111.0,14675.0,0.379,-0.36700000000000005,0.539,-0.738,70.0,0,0.3623640308651732,1,0.590804598,0.581632653,25430.0,40.7,816.0,8.4,0.08954211227111974,0.016810701857050372,0.26791393508663314,0.9371701254901296,0.0
2012,WI_6,0.37820864208180177,112.0,14675.0,0.379,-0.36700000000000005,0.5489999999999999,-0.624,72.0,0,0.2929277730837934,1,0.443678161,0.5204081629999999,26817.0,41.4,835.0,6.7,0.12017077247907629,0.01497430519731297,0.25005003650550683,0.9326466351507156,1.0
2014,WI_6,0.41856434880590726,113.0,14675.0,0.379,-0.36700000000000005,0.55,-0.552,74.0,0,0.37820864208180177,1,0.462068966,0.540816327,27477.0,41.9,843.0,4.3,0.11858191567501977,0.016100422593960096,0.2465524675189704,0.9307951479640634,0.0
2016,WI_6,0.394615961734066,114.0,21559.0,0.61,-0.262,0.591,-0.23600000000000002,61.0,0,0.41856434880590726,1,0.43218390799999995,0.44897959200000004,30292.0,41.8,842.0,3.2,0.12609971911297058,0.016207940752237394,0.24519975594600446,0.928047652386134,0.0
2018,WI_6,0.44492125450985703,115.0,21559.0,0.61,-0.262,0.6759999999999999,-0.316,63.0,0,0.394615961734066,0,0.554022989,0.469387755,31200.0,42.1,840.0,3.0,0.12529717785920064,0.017728582216876905,0.239704360473247,0.9220023494531927,0.0
2006,WI_7,0.6400036367661243,109.0,12036.0,-0.45,-0.063,-0.475,0.188,68.0,1,1.0,0,0.464367816,0.484848485,22331.0,40.0,711.0,5.7,0.08742143129809919,0.0035040839697993128,0.2641715063335771,0.9496592078001929,0.0
2008,WI_7,0.6083053969634215,110.0,12036.0,-0.45,-0.063,-0.402,0.064,70.0,1,0.6400036367661243,0,0.535632184,0.5,24622.0,40.7,743.0,5.2,0.09241215029900508,0.004629188234586607,0.2691324379071258,0.9498768630062441,0.0
2010,WI_7,0.4602291005786561,111.0,12036.0,-0.45,-0.063,-0.44799999999999995,-0.016,72.0,1,0.6083053969634215,1,0.590804598,0.581632653,23611.0,42.0,726.0,9.0,0.09377341394992246,0.0036242616438117476,0.26891847153734905,0.9417969135694911,0.0
2012,WI_7,0.4384874903964993,112.0,21189.0,0.506,-0.129,0.49,-0.262,41.0,0,0.4602291005786561,1,0.443678161,0.5204081629999999,25223.0,43.0,772.0,7.9,0.0980206847862469,0.006622563124600945,0.260662340694237,0.9404855327443485,1.0
2014,WI_7,0.39933884881912035,113.0,21189.0,0.506,-0.129,0.5379999999999999,-0.095,43.0,0,0.4384874903964993,1,0.462068966,0.540816327,26248.0,43.9,799.0,5.0,0.10697518726986832,0.005745380489053539,0.2637389839185605,0.9351580718024883,0.0
2016,WI_7,0.38292718630286054,114.0,21189.0,0.506,-0.129,0.524,-0.11599999999999999,45.0,0,0.39933884881912035,1,0.43218390799999995,0.44897959200000004,27455.0,44.6,757.0,3.5,0.11093077182548364,0.007689039872075152,0.24820582012896925,0.9339868829044473,0.0
2018,WI_7,0.39014254406740057,115.0,21189.0,0.506,-0.129,0.457,0.16,47.0,0,0.38292718630286054,0,0.554022989,0.469387755,29225.0,44.4,778.0,3.6,0.11153388655447398,0.007228474700338549,0.24930425051204627,0.931159864017399,0.0
2006,WI_8,0.5107290253686975,109.0,29941.0,0.456,-0.294,0.433,-0.38299999999999995,46.0,0,0.29841083988766426,0,0.464367816,0.484848485,24230.0,38.6,805.0,6.3,0.099982858122393,0.009080909662305011,0.2664904862579281,0.9181261070795954,0.0
2008,WI_8,0.540528018354206,110.0,20751.0,-0.317,0.057,-0.278,0.17300000000000001,59.0,1,0.5107290253686975,0,0.535632184,0.5,26685.0,39.1,825.0,5.1,0.10981098496120127,0.007014386430745988,0.2553291024789983,0.9282008950030901,0.0
2010,WI_8,0.4517369519197088,111.0,20751.0,-0.317,0.057,-0.366,-0.121,61.0,1,0.540528018354206,1,0.590804598,0.581632653,25731.0,40.1,832.0,8.5,0.11109535022270135,0.01011659905245539,0.2535135748531873,0.9153323498538966,0.0
2012,WI_8,0.44004550049132646,112.0,21190.0,0.603,-0.33299999999999996,0.598,-0.321,56.0,0,0.4517369519197088,1,0.443678161,0.5204081629999999,27251.0,39.9,829.0,6.1,0.11474060604038415,0.012018762894624158,0.2490337720981187,0.9131660021243111,1.0
2014,WI_8,0.3495884759467123,113.0,21190.0,0.603,-0.33299999999999996,0.6990000000000001,-0.35700000000000004,58.0,0,0.44004550049132646,1,0.462068966,0.540816327,28368.0,40.0,839.0,4.2,0.11993829167560238,0.012968433286521712,0.24706435790828152,0.9000754059121002,0.0
2016,WI_8,0.37318950199959294,114.0,21190.0,0.603,-0.33299999999999996,0.539,-0.341,60.0,0,0.3495884759467123,1,0.43218390799999995,0.44897959200000004,30535.0,40.5,837.0,3.5,0.1251179392662564,0.013581384617286222,0.2393463246210493,0.8957808300452255,0.0
2018,WI_8,0.3628732166383195,115.0,21720.0,0.54,0.20600000000000002,0.54,0.20600000000000002,34.0,0,0.37318950199959294,0,0.554022989,0.469387755,31795.0,40.5,838.0,2.8,0.13088713575331581,0.015166534225739416,0.22528065188243615,0.8925904079999781,0.0
2006,WV_1,0.6433251328854954,109.0,15083.0,-0.292,0.657,-0.28600000000000003,0.502,63.0,1,0.6777755625989201,0,0.464367816,0.484848485,18055.0,40.5,498.0,7.4,0.07286923555252442,0.01601207550197581,0.295383427276192,0.9579513770485226,0.0
2008,WV_1,1.0,110.0,15083.0,-0.292,0.657,-0.423,0.857,65.0,1,0.6433251328854954,0,0.535632184,0.5,20794.0,40.8,527.0,4.9,0.07763718189340275,0.018422097098612204,0.28680551351133177,0.958233268080698,0.0
2010,WV_1,0.4959973315543696,111.0,15083.0,-0.292,0.657,-0.374,0.509,67.0,1,1.0,1,0.590804598,0.581632653,20457.0,40.9,520.0,8.5,0.08586355830438881,0.022291050653995635,0.28597137397187755,0.9514910196650612,0.0
2012,WV_1,0.3751651871810078,112.0,21188.0,0.28800000000000003,0.154,0.254,0.18,65.0,0,0.4959973315543696,1,0.443678161,0.5204081629999999,20901.0,40.5,539.0,8.3,0.08550087873462214,0.023973182321161232,0.2808728763913298,0.9491261472368678,1.0
2014,WV_1,0.36036652835408023,113.0,21188.0,0.28800000000000003,0.154,0.311,-0.02,67.0,0,0.3751651871810078,1,0.462068966,0.540816327,22875.0,41.3,571.0,6.0,0.08958638954160121,0.02575491048825767,0.2797907281673136,0.9470572771293928,0.0
2016,WV_1,0.31026611477491844,114.0,21188.0,0.28800000000000003,0.154,0.331,0.095,69.0,0,0.36036652835408023,1,0.43218390799999995,0.44897959200000004,23512.0,41.4,582.0,6.8,0.09760164373528472,0.028300312251369645,0.2713621581155379,0.9427301496764868,0.0
2018,WV_1,0.35355325997981185,115.0,21188.0,0.28800000000000003,0.154,0.24,0.39799999999999996,71.0,0,0.31026611477491844,0,0.554022989,0.469387755,24436.0,41.2,583.0,6.4,0.09282013032896286,0.02741030069875167,0.2779696945905629,0.9403722095731596,0.0
2006,WV_2,0.42818082391542106,109.0,20146.0,0.26,0.05,0.255,-0.03,53.0,0,0.4181563156256526,0,0.464367816,0.484848485,21344.0,40.4,552.0,6.1,0.07747703990120729,0.03997104789478195,0.2981384304276467,0.9376291654365196,0.0
2008,WV_2,0.4292764368417179,110.0,20146.0,0.26,0.05,0.253,-0.018000000000000002,55.0,0,0.42818082391542106,0,0.535632184,0.5,22954.0,40.3,588.0,6.8,0.07795973425109994,0.04242464354600809,0.281598653606142,0.9305387466434704,0.0
2010,WV_2,0.3025107939388939,111.0,20146.0,0.26,0.05,0.252,0.084,57.0,0,0.4292764368417179,1,0.590804598,0.581632653,22438.0,41.2,602.0,9.0,0.07702943316766532,0.030419434251474756,0.29458714602009695,0.9254153312586124,0.0
2012,WV_2,0.30233809301217995,112.0,20146.0,0.26,0.05,0.251,0.213,59.0,0,0.3025107939388939,1,0.443678161,0.5204081629999999,24285.0,41.9,643.0,8.0,0.08722791573774097,0.035890661129499284,0.28058204000847786,0.9236833424433123,1.0
