year,dist_id,congress,icpsr,nominate_dim1,nominate_dim2,nokken_poole_dim1,nokken_poole_dim2,age,dem_incumbent,dem_prior_vote_share,president,house,senate,median_HH_income,median_age,mortgage_cost,unemp_rate,bachelor_deg_perc,black_perc,HS_diploma_perc,white_perc,redistricted,dem_won_2016,dem_vote_share_2016
2010,NJ_4,111.0,14863.0,0.161,-0.172,0.191,-0.039,57.0,0,0.330143098532052,1,0.590804598,0.581632653,31339.0,39.7,1470.0,10.7,0.12803769458043626,0.07811145506555489,0.23139085867712264,0.8309578355479913,0.0,0.0,0.34474103930465744
2012,NJ_4,112.0,14863.0,0.161,-0.172,0.228,-0.277,59.0,0,0.2865673283114312,1,0.443678161,0.5204081629999999,33855.0,41.2,1618.0,8.6,0.1584488420431205,0.062200466544495965,0.1954567257431709,0.8622887464930585,1.0,0.0,0.34474103930465744
2014,NJ_4,113.0,14863.0,0.161,-0.172,0.252,-0.213,61.0,0,0.3562460413807664,1,0.462068966,0.540816327,35110.0,41.6,1560.0,6.3,0.1583264785061106,0.06616021066575506,0.18160840953764634,0.8559898726604563,0.0,0.0,0.34474103930465744
2016,NJ_4,114.0,14863.0,0.161,-0.172,0.278,-0.147,63.0,0,0.33324147222732564,1,0.432183908,0.448979592,36014.0,41.3,1608.0,5.2,0.16340545959663566,0.06790895755195031,0.17933816117638382,0.8469012841771132,0.0,0.0,0.34474103930465744
2006,NJ_5,109.0,20336.0,0.688,-0.243,0.73,-0.253,47.0,0,0.41658517304474935,0,0.464367816,0.484848485,36476.0,40.9,1743.0,4.4,0.18181275670127395,0.01922769934490357,0.18142635274951027,0.8518282576165591,0.0,1.0,0.5225522818724888
2008,NJ_5,110.0,20336.0,0.688,-0.243,0.6509999999999999,-0.238,49.0,0,0.4438642168166828,0,0.535632184,0.5,40921.0,41.9,1955.0,4.8,0.18608806560993485,0.01960597767514044,0.1826259136647228,0.8533156534161436,0.0,1.0,0.5225522818724888
2010,NJ_5,111.0,20336.0,0.688,-0.243,0.72,-0.13699999999999998,51.0,0,0.4314752738025461,1,0.590804598,0.581632653,39792.0,42.6,1963.0,9.7,0.1959964923134214,0.01990942480547055,0.18441181681947727,0.8508557493926117,0.0,1.0,0.5225522818724888
2012,NJ_5,112.0,20336.0,0.688,-0.243,0.742,-0.244,53.0,0,0.33554407920113144,1,0.443678161,0.5204081629999999,38988.0,42.8,1875.0,7.4,0.19566696349304927,0.04899521350618418,0.1705247360557836,0.7877116571938186,1.0,1.0,0.5225522818724888
2014,NJ_5,113.0,20336.0,0.688,-0.243,0.6709999999999999,-0.306,55.0,0,0.4371625095345782,1,0.462068966,0.540816327,39523.0,43.0,1824.0,5.7,0.19228957507713246,0.05408194624684794,0.17936997666232302,0.7746216518351412,0.0,1.0,0.5225522818724888
2016,NJ_5,114.0,20336.0,0.688,-0.243,0.622,-0.476,57.0,0,0.4386817240972513,1,0.432183908,0.448979592,43964.0,42.3,1888.0,5.4,0.20832318119712195,0.053904814468308505,0.1589037039031318,0.7951296668977541,0.0,1.0,0.5225522818724888
2006,NJ_6,109.0,15454.0,-0.404,-0.158,-0.445,-0.278,55.0,1,0.6845942833769779,0,0.464367816,0.484848485,30996.0,36.1,1350.0,6.2,0.14209436998293934,0.15713987012081854,0.1939596786656929,0.6303519101573035,0.0,1.0,0.6462396508123462
2008,NJ_6,110.0,15454.0,-0.404,-0.158,-0.46,-0.37,57.0,1,0.6937194873165722,0,0.535632184,0.5,32184.0,36.3,1504.0,6.5,0.1442352453160648,0.1478978944376589,0.1972315043132917,0.6799545241552016,0.0,1.0,0.6462396508123462
2010,NJ_6,111.0,15454.0,-0.404,-0.158,-0.44,-0.029,59.0,1,0.6792784811174684,1,0.590804598,0.581632653,30921.0,35.7,1496.0,10.4,0.14419493104733508,0.1536481189809193,0.1829995912134948,0.6471045291140154,0.0,1.0,0.6462396508123462
2012,NJ_6,112.0,15454.0,-0.404,-0.158,-0.519,-0.225,61.0,1,0.5560585289047548,1,0.443678161,0.5204081629999999,32250.0,37.0,1506.0,9.4,0.15357319901503516,0.09949873772677356,0.18478896601655206,0.6636166795663021,1.0,1.0,0.6462396508123462
2014,NJ_6,113.0,15454.0,-0.404,-0.158,-0.5670000000000001,-0.262,63.0,1,0.6427573239830272,1,0.462068966,0.540816327,34567.0,36.9,1540.0,6.7,0.15679962185749155,0.10170190833782868,0.18930492279590447,0.6364237225673101,0.0,1.0,0.6462396508123462
2016,NJ_6,114.0,15454.0,-0.404,-0.158,-0.454,-0.405,65.0,1,0.6062260142256112,1,0.432183908,0.448979592,34874.0,37.6,1604.0,5.8,0.16007856943920662,0.1002320037205881,0.1914503763897236,0.6373319438873483,0.0,1.0,0.6462396508123462
2006,NJ_7,109.0,20127.0,0.244,-0.404,0.294,-0.495,36.0,0,0.4227557707737203,0,0.464367816,0.484848485,39549.0,40.0,1735.0,4.7,0.17837770407114972,0.05608324283072588,0.17814141888520355,0.7935219701194635,0.0,0.0,0.4436261742675983
2008,NJ_7,110.0,20127.0,0.244,-0.404,0.221,-0.375,38.0,0,0.4924040381113524,0,0.535632184,0.5,42106.0,40.6,1913.0,5.4,0.1825745726611618,0.05994544017989203,0.16901817243658998,0.7744049652074871,0.0,0.0,0.4436261742675983
2010,NJ_7,111.0,20929.0,0.329,-0.236,0.307,-0.355,58.0,0,0.4567420109119252,1,0.590804598,0.581632653,42727.0,41.4,1905.0,8.5,0.19358434018445286,0.053554967572098114,0.1586509514724404,0.7721037872143977,0.0,0.0,0.4436261742675983
2012,NJ_7,112.0,20929.0,0.329,-0.236,0.337,-0.259,60.0,0,0.4062581221113534,1,0.443678161,0.5204081629999999,42286.0,41.8,1906.0,7.2,0.19536929291083385,0.04028991972652733,0.15977968465720513,0.8047556724885314,1.0,0.0,0.4436261742675983
2014,NJ_7,113.0,20929.0,0.329,-0.236,0.375,-0.287,62.0,0,0.4119490223253292,1,0.462068966,0.540816327,43533.0,42.4,1919.0,5.1,0.20335292749625086,0.04966705961918357,0.14528684197160585,0.7999443985554316,0.0,0.0,0.4436261742675983
2016,NJ_7,114.0,20929.0,0.329,-0.236,0.374,-0.14400000000000002,64.0,0,0.3955042632985352,1,0.432183908,0.448979592,47357.0,42.7,1923.0,3.9,0.2040542571065609,0.04972611908697256,0.1536328493176882,0.7882224377450244,0.0,0.0,0.4436261742675983
2006,NJ_8,109.0,29741.0,-0.3670000000000001,-0.0,-0.383,-0.01,69.0,1,0.7078110157021252,0,0.464367816,0.484848485,27035.0,37.2,1260.0,5.5,0.12657115486831466,0.1324620813490039,0.20654642150584146,0.6003368854543766,0.0,1.0,0.8064463997126953
2008,NJ_8,110.0,29741.0,-0.3670000000000001,-0.0,-0.428,-0.092,71.0,1,0.7141508260077147,0,0.535632184,0.5,30929.0,37.6,1432.0,5.1,0.1417924404361703,0.1365682887812116,0.2008547206701752,0.5797757324245164,0.0,1.0,0.8064463997126953
2010,NJ_8,111.0,29741.0,-0.3670000000000001,-0.0,-0.378,-0.106,73.0,1,0.7162276402291511,1,0.590804598,0.581632653,28157.0,37.4,1450.0,9.4,0.14144708091344455,0.13401034963939013,0.2014306854451038,0.6613597388780557,0.0,1.0,0.8064463997126953
2012,NJ_8,112.0,29741.0,-0.3670000000000001,-0.0,-0.429,0.105,75.0,1,0.6342463494885341,1,0.443678161,0.5204081629999999,26766.0,33.6,1269.0,11.3,0.12453938725797616,0.10912115550919907,0.19134820408890765,0.561740921423526,1.0,1.0,0.8064463997126953
2014,NJ_8,113.0,20542.0,-0.404,0.094,-0.434,0.037000000000000005,63.0,1,0.8046748167461997,1,0.462068966,0.540816327,26797.0,34.4,1276.0,8.5,0.13542556303779998,0.10230515225339752,0.2025020695337088,0.5740302709482072,0.0,1.0,0.8064463997126953
2016,NJ_8,114.0,20542.0,-0.404,0.094,-0.361,0.095,65.0,1,0.8024683304849252,1,0.432183908,0.448979592,29325.0,35.0,1377.0,6.4,0.14280079250257616,0.10313069354254303,0.19260844873531086,0.5739193672314061,0.0,1.0,0.8064463997126953
2006,NJ_9,109.0,29742.0,-0.35200000000000004,-0.092,-0.374,-0.228,54.0,1,0.6805062394572278,0,0.464367816,0.484848485,31731.0,39.5,1249.0,6.1,0.15508325126537342,0.07509943583048959,0.20620204750017174,0.6982601592500134,0.0,1.0,0.7132857932268505
2008,NJ_9,110.0,29742.0,-0.35200000000000004,-0.092,-0.388,-0.121,56.0,1,0.7214036474661287,0,0.535632184,0.5,35842.0,39.8,1383.0,5.1,0.17339622139893626,0.07722189468021387,0.19321816018003168,0.7050386039099654,0.0,1.0,0.7132857932268505
2010,NJ_9,111.0,29742.0,-0.35200000000000004,-0.092,-0.415,0.067,58.0,1,0.6850578879398237,1,0.590804598,0.581632653,32387.0,38.8,1436.0,9.5,0.16190549315219044,0.07861920698797248,0.21812874213183145,0.6534919538049492,0.0,1.0,0.7132857932268505
2012,NJ_9,112.0,29742.0,-0.35200000000000004,-0.092,-0.394,0.08,60.0,1,0.616044704598735,1,0.443678161,0.5204081629999999,30163.0,36.9,1401.0,9.5,0.1406241626563488,0.1144735854921169,0.2091831813163846,0.643968178261755,1.0,1.0,0.7132857932268505
2014,NJ_9,113.0,29741.0,-0.3670000000000001,-0.0,-0.401,-0.102,77.0,1,0.7471880980024138,1,0.462068966,0.540816327,31014.0,37.2,1412.0,5.8,0.14573610130743053,0.10334469389690157,0.21092062706096776,0.5736246167785164,0.0,1.0,0.7132857932268505
2016,NJ_9,114.0,29741.0,-0.3670000000000001,-0.0,-0.409,0.04,79.0,1,0.6947551034157515,1,0.432183908,0.448979592,31342.0,38.3,1461.0,4.7,0.14899112505838774,0.10103223005111807,0.208663100900652,0.621988013236755,0.0,1.0,0.7132857932268505
2006,NM_1,109.0,29779.0,0.247,-0.027000000000000003,0.182,-0.067,46.0,0,0.4556113345966732,0,0.464367816,0.484848485,23369.0,35.7,818.0,5.7,0.10629724803537813,0.029428989751098093,0.15792422386231214,0.6571398691248095,0.0,1.0,0.6514730165811049
2008,NM_1,110.0,29779.0,0.247,-0.027000000000000003,0.28800000000000003,-0.014,48.0,0,0.497960788400415,0,0.535632184,0.5,25003.0,36.6,853.0,5.5,0.10635496721192916,0.032185886148718965,0.16431967151415502,0.7206291058885692,0.0,1.0,0.6514730165811049
2010,NM_1,111.0,20930.0,-0.303,-0.021,-0.263,-0.085,39.0,1,0.5565444710733843,1,0.590804598,0.581632653,25888.0,36.3,875.0,8.7,0.11184854352029047,0.027808393625101967,0.1563832520628841,0.7021668531698283,0.0,1.0,0.6514730165811049
2012,NM_1,112.0,20930.0,-0.303,-0.021,-0.287,-0.019,41.0,1,0.5180252052260377,1,0.443678161,0.5204081629999999,25512.0,37.2,856.0,8.9,0.11337298132527687,0.02741534682864111,0.1680898047197062,0.6903896380943595,1.0,1.0,0.6514730165811049
2014,NM_1,113.0,21341.0,-0.313,0.047,-0.321,0.087,55.0,1,0.5915968583535768,1,0.462068966,0.540816327,25023.0,37.7,892.0,8.3,0.1222714165831538,0.025931639058575283,0.16428041452880873,0.7254297040856735,0.0,1.0,0.6514730165811049
2016,NM_1,114.0,21341.0,-0.313,0.047,-0.362,0.179,57.0,1,0.5858625133309634,1,0.432183908,0.448979592,26591.0,38.3,875.0,5.8,0.12655698792831846,0.02735517326271241,0.16629548937768868,0.7132594963278351,0.0,1.0,0.6514730165811049
2006,NM_2,109.0,20337.0,0.47,0.07,0.447,0.188,59.0,0,0.3980441902301767,0,0.464367816,0.484848485,17177.0,34.5,542.0,7.4,0.07321340713893604,0.017598175004073652,0.1852696757373309,0.7600943505175515,0.0,0.0,0.37260379371095576
2008,NM_2,110.0,20337.0,0.47,0.07,0.471,0.107,61.0,0,0.40528705077084104,0,0.535632184,0.5,19005.0,35.3,584.0,6.1,0.06836691852331546,0.020924190477370857,0.16916276900815372,0.8111028656504609,0.0,0.0,0.37260379371095576
2010,NM_2,111.0,20931.0,-0.142,0.5429999999999999,-0.141,0.547,61.0,1,0.5595805693753455,1,0.590804598,0.581632653,19271.0,36.7,603.0,11.1,0.07295233514212275,0.016235513400574202,0.18390578261457755,0.8225246892239241,0.0,0.0,0.37260379371095576
2012,NM_2,112.0,20337.0,0.47,0.07,0.502,0.034,65.0,0,0.44596815522999983,1,0.443678161,0.5204081629999999,20130.0,35.5,625.0,12.1,0.07805674118585955,0.016690522551333138,0.17847067302250474,0.8033257825518203,1.0,0.0,0.37260379371095576
2014,NM_2,113.0,20337.0,0.47,0.07,0.441,0.18,67.0,0,0.4089872283018701,1,0.462068966,0.540816327,19921.0,36.1,640.0,8.9,0.0822076451480075,0.018729697579722742,0.17878854600356864,0.8222637484558722,0.0,0.0,0.37260379371095576
2016,NM_2,114.0,20337.0,0.47,0.07,0.509,0.003,69.0,0,0.3554242153437864,1,0.432183908,0.448979592,20693.0,36.6,654.0,8.4,0.08459798032369759,0.018910068744171924,0.1852709648038514,0.8529091579381085,0.0,0.0,0.37260379371095576
2006,NM_3,109.0,29924.0,-0.453,0.18,-0.49,0.145,58.0,1,0.6867799877744863,0,0.464367816,0.484848485,20917.0,35.4,679.0,6.2,0.09429409567203756,0.01352220323724485,0.18417418410528705,0.6207597665460202,0.0,1.0,0.6241704531319738
2008,NM_3,110.0,29924.0,-0.453,0.18,-0.336,-0.063,60.0,1,0.7464232170181196,0,0.535632184,0.5,23649.0,36.2,742.0,6.4,0.09437060557949647,0.014939139638617982,0.1720979814016784,0.6739018673924548,0.0,1.0,0.6241704531319738
2010,NM_3,111.0,20932.0,-0.369,0.025,-0.398,0.114,38.0,1,0.6506070751482392,1,0.590804598,0.581632653,22533.0,37.4,741.0,8.9,0.08976062960558139,0.01449818500329009,0.17575908115700775,0.6800884910760846,0.0,1.0,0.6241704531319738
2012,NM_3,112.0,20932.0,-0.369,0.025,-0.342,-0.032,40.0,1,0.5698526095934303,1,0.443678161,0.5204081629999999,23466.0,37.6,781.0,9.9,0.10005116563975064,0.017546211220408604,0.17172774114510142,0.6632882931574965,1.0,1.0,0.6241704531319738
2014,NM_3,113.0,20932.0,-0.369,0.025,-0.382,0.064,42.0,1,0.6312467182181861,1,0.462068966,0.540816327,24277.0,38.0,776.0,9.0,0.0930904165847478,0.014618694977827291,0.17814186163357146,0.645032803955407,0.0,1.0,0.6241704531319738
2016,NM_3,114.0,20932.0,-0.369,0.025,-0.388,0.108,44.0,1,0.6154034256401341,1,0.432183908,0.448979592,25077.0,38.2,801.0,8.6,0.09938960182114503,0.012729372663308092,0.1827815572654278,0.6531595497239299,0.0,1.0,0.6241704531319738
2006,NV_1,109.0,29922.0,-0.302,0.024,-0.316,-0.106,55.0,1,0.6794845706960229,0,0.464367816,0.484848485,25894.0,33.4,1057.0,5.9,0.07000835044799025,0.12398158387686475,0.20112919121021314,0.6638568537618392,0.0,1.0,0.6826566536427061
2008,NV_1,110.0,29922.0,-0.302,0.024,-0.273,0.124,57.0,1,0.6751123533054898,0,0.535632184,0.5,27165.0,33.9,1155.0,8.4,0.07653474080176129,0.12287038994554322,0.18613599858086746,0.7181381661600071,0.0,1.0,0.6826566536427061
2010,NV_1,111.0,29922.0,-0.302,0.024,-0.339,0.158,59.0,1,0.7048799027751859,1,0.590804598,0.581632653,24007.0,33.9,1041.0,15.9,0.06986926200630908,0.14439688977524814,0.19868266097006546,0.63653169605844,0.0,1.0,0.6826566536427061
2012,NV_1,112.0,29922.0,-0.302,0.024,-0.28800000000000003,0.056,61.0,1,0.6363742827028926,1,0.443678161,0.5204081629999999,21885.0,36.3,864.0,15.8,0.06107933616405695,0.09826569808888948,0.2149281231349892,0.6109109363861095,1.0,1.0,0.6826566536427061
2014,NV_1,113.0,20927.0,-0.3,-0.205,-0.336,-0.115,64.0,1,0.6684752006006288,1,0.462068966,0.540816327,22156.0,35.8,855.0,11.4,0.07003948830993205,0.1159635709888513,0.21886384967049824,0.5486943195366936,0.0,1.0,0.6826566536427061
2016,NV_1,114.0,20927.0,-0.3,-0.205,-0.297,-0.252,66.0,1,0.6001235931418955,1,0.432183908,0.448979592,23043.0,36.0,881.0,7.5,0.07446170799813381,0.1152823290153683,0.2173698761371172,0.53029013014809,0.0,1.0,0.6826566536427061
2006,NV_2,109.0,29739.0,0.484,-0.08800000000000001,0.534,-0.279,62.0,0,0.2903602910210424,0,0.464367816,0.484848485,26454.0,37.1,992.0,5.1,0.09330636462383307,0.02510380729539673,0.20629678250876965,0.8032060375002674,0.0,0.0,0.3878109102607926
2008,NV_2,110.0,20730.0,0.463,-0.463,0.489,-0.359,48.0,0,0.4716474041873909,0,0.535632184,0.5,27521.0,37.6,1076.0,7.4,0.09550281783278557,0.027294979224034982,0.1846507071723961,0.8438138453794451,0.0,0.0,0.3878109102607926
2010,NV_2,111.0,20730.0,0.463,-0.463,0.496,-0.509,50.0,0,0.44432007132653695,1,0.590804598,0.581632653,25004.0,39.0,1025.0,14.6,0.09374683830574848,0.0300987341320145,0.1933855868402102,0.8345337356496277,0.0,0.0,0.3878109102607926
2012,NV_2,112.0,21196.0,0.375,0.18,0.447,-0.035,54.0,0,0.34031976144410403,1,0.443678161,0.5204081629999999,25963.0,38.7,967.0,11.0,0.10385593411535926,0.01792963513381726,0.1706197354076088,0.8322550031367401,1.0,0.0,0.3878109102607926
2014,NV_2,113.0,21196.0,0.375,0.18,0.397,0.1,56.0,0,0.386096309303945,1,0.462068966,0.540816327,27119.0,38.7,949.0,7.6,0.11137382317263766,0.016146515902762445,0.1842661443651369,0.8317886055294755,0.0,0.0,0.3878109102607926
2016,NV_2,114.0,21196.0,0.375,0.18,0.32299999999999995,0.459,58.0,0,0.2982261005171485,1,0.432183908,0.448979592,29412.0,39.5,1002.0,5.9,0.10712279290928983,0.017356912994078,0.182232876002236,0.8091384027829343,0.0,0.0,0.3878109102607926
2006,NV_3,109.0,20334.0,0.241,-0.071,0.263,0.013,51.0,0,0.4259124927018276,0,0.464367816,0.484848485,30745.0,36.2,1254.0,4.6,0.10336858276902508,0.07109952117733262,0.2171028018763296,0.74185968260012,0.0,1.0,0.5068030849393537
2008,NV_3,110.0,20334.0,0.241,-0.071,0.233,-0.13,53.0,0,0.4900969111141038,0,0.535632184,0.5,31970.0,36.2,1367.0,6.4,0.11829166222659965,0.07134972175005197,0.19009039114317847,0.7592835335415595,0.0,1.0,0.5068030849393537
2010,NV_3,111.0,20927.0,-0.3,-0.205,-0.244,0.111,60.0,1,0.5286313294164128,1,0.590804598,0.581632653,30013.0,36.4,1246.0,12.4,0.1146829925152254,0.07115671476535047,0.19719172538048155,0.7145467343748381,0.0,1.0,0.5068030849393537
2012,NV_3,112.0,21151.0,0.324,0.014,0.308,0.024,51.0,0,0.4965870573717999,1,0.443678161,0.5204081629999999,32413.0,37.3,1228.0,9.9,0.1444056190382258,0.07424513547405351,0.1869316500641089,0.6974666422442337,1.0,1.0,0.5068030849393537
2014,NV_3,113.0,21151.0,0.324,0.014,0.325,-0.156,53.0,0,0.4598117819315378,1,0.462068966,0.540816327,32337.0,38.5,1187.0,7.1,0.14531962398618725,0.06548267759495928,0.17050422260409567,0.6799800809009311,0.0,1.0,0.5068030849393537
2016,NV_3,114.0,21151.0,0.324,0.014,0.364,-0.073,55.0,0,0.3729068087156093,1,0.432183908,0.448979592,34648.0,39.0,1244.0,6.2,0.14592233955799916,0.06740025746626525,0.1958564343486668,0.6801481713227714,0.0,1.0,0.5068030849393537
2014,NV_4,113.0,21339.0,-0.355,0.073,-0.348,0.043,41.0,1,0.5433798396479108,1,0.462068966,0.540816327,26573.0,36.6,1020.0,9.7,0.08191401489600703,0.1446828322887991,0.1895685879645536,0.6602358511072437,0.0,1.0,0.5215455718057684
2016,NV_4,114.0,21534.0,0.353,0.209,0.353,0.203,59.0,0,0.4853134376773984,1,0.432183908,0.448979592,28629.0,37.0,1068.0,7.2,0.08907380807690182,0.15574553892050166,0.20056902933539586,0.6569333186011822,0.0,1.0,0.5215455718057684
2006,NY_1,109.0,20338.0,-0.338,-0.05,-0.35,-0.135,56.0,1,0.5597860639582936,0,0.464367816,0.484848485,31665.0,38.5,1712.0,4.4,0.11230497368390203,0.042517495223247256,0.20660920887596854,0.8731273957026808,0.0,0.0,0.4442647450919858
2008,NY_1,110.0,20338.0,-0.338,-0.05,-0.369,-0.142,58.0,1,0.6313254655842827,0,0.535632184,0.5,35496.0,39.3,1861.0,3.9,0.1149780390529026,0.04824396564780587,0.2007841993369645,0.8746655372999534,0.0,0.0,0.4442647450919858
2010,NY_1,111.0,20338.0,-0.338,-0.05,-0.273,-0.172,60.0,1,0.5862228711589449,1,0.590804598,0.581632653,35177.0,39.9,1850.0,7.4,0.12320830726956687,0.050081968486258815,0.2071734074744528,0.868075216146874,0.0,0.0,0.4442647450919858
2012,NY_1,112.0,20338.0,-0.338,-0.05,-0.338,-0.048,62.0,1,0.556665307786384,1,0.443678161,0.5204081629999999,36176.0,41.1,1905.0,7.3,0.1250635640061906,0.04808064337828875,0.2052495578156091,0.8842817267300465,1.0,0.0,0.4442647450919858
2014,NY_1,113.0,20338.0,-0.338,-0.05,-0.339,0.015,64.0,1,0.5571376975544143,1,0.462068966,0.540816327,36335.0,41.8,1925.0,5.6,0.13162527619666856,0.05338654309219045,0.20026531410655546,0.8665219331838244,0.0,0.0,0.4442647450919858
2016,NY_1,114.0,21539.0,0.363,-0.11,0.331,-0.071,36.0,0,0.47017855055724,1,0.432183908,0.448979592,39023.0,41.7,1953.0,5.0,0.12129355658439794,0.05521913182720089,0.2077696940160824,0.8684944477320987,0.0,0.0,0.4442647450919858
2006,NY_10,109.0,15072.0,-0.519,-0.132,-0.484,0.155,72.0,1,0.9214863755977476,0,0.464367816,0.484848485,22442.0,31.3,959.0,9.3,0.08520508846681381,0.6164529430753702,0.1967143193102028,0.2216497932390408,0.0,1.0,0.7955979009859006
2008,NY_10,110.0,15072.0,-0.519,-0.132,-0.505,-0.105,74.0,1,0.9392740476593308,0,0.535632184,0.5,25674.0,31.9,1087.0,8.6,0.08806696431770784,0.6124569110701821,0.17914674960763094,0.2537248185069193,0.0,1.0,0.7955979009859006
2010,NY_10,111.0,15072.0,-0.519,-0.132,-0.511,-0.401,76.0,1,0.949759329797788,1,0.590804598,0.581632653,25334.0,32.3,1161.0,11.1,0.09948676540212092,0.6208061878607092,0.18997958098911666,0.26976621249132265,0.0,1.0,0.7955979009859006
2012,NY_10,112.0,15072.0,-0.519,-0.132,-0.53,-0.058,78.0,1,0.9279036772137138,1,0.443678161,0.5204081629999999,41550.0,36.2,1662.0,6.7,0.2096762596891186,0.041599261096685165,0.11091016185632864,0.7203933996465874,1.0,1.0,0.7955979009859006
2014,NY_10,113.0,29377.0,-0.509,-0.51,-0.515,-0.422,67.0,1,0.8147877166210256,1,0.462068966,0.540816327,45716.0,35.7,1753.0,5.2,0.2208584295458462,0.035956727096582486,0.10685796550053801,0.6896147474141686,0.0,1.0,0.7955979009859006
2016,NY_10,114.0,29377.0,-0.509,-0.51,-0.47,-0.406,69.0,1,1.0,1,0.432183908,0.448979592,48907.0,37.1,1810.0,5.1,0.21687683367185734,0.03557746558338976,0.10813021891220943,0.7023358158429248,0.0,1.0,0.7955979009859006
2006,NY_11,109.0,15050.0,-0.569,-0.516,-0.561,-0.38,70.0,1,1.0,0,0.464367816,0.484848485,25913.0,33.7,966.0,8.7,0.12383121681432785,0.5760476578628617,0.1911921321865787,0.28854489635786057,0.0,0.0,0.4101595762593631
2008,NY_11,110.0,20733.0,-0.616,-0.195,-0.611,-0.08900000000000001,44.0,1,0.9176630698940408,0,0.535632184,0.5,27276.0,35.3,1076.0,7.9,0.11574078263518753,0.5699442870889023,0.1807080094473653,0.3093514437999403,0.0,0.0,0.4101595762593631
2010,NY_11,111.0,20733.0,-0.616,-0.195,-0.565,-0.34600000000000003,46.0,1,0.9314570959329876,1,0.590804598,0.581632653,27191.0,33.9,1171.0,12.0,0.12451908103610435,0.5502549664615676,0.18378038330965216,0.2976746996725955,0.0,0.0,0.4101595762593631
2012,NY_11,112.0,20733.0,-0.616,-0.195,-0.6459999999999999,-0.182,48.0,1,0.919596882274106,1,0.443678161,0.5204081629999999,31172.0,38.5,1341.0,8.4,0.13229351313291268,0.07583719407450433,0.20006904128504466,0.7151101783840503,1.0,0.0,0.4101595762593631
2014,NY_11,113.0,21154.0,0.219,0.136,0.198,0.109,44.0,0,0.49073556067760205,1,0.462068966,0.540816327,30412.0,39.3,1392.0,6.7,0.14203878700166325,0.07360643175818174,0.2026529351637724,0.7195818366664695,0.0,0.0,0.4101595762593631
2016,NY_11,114.0,21560.0,0.227,0.094,0.217,0.14400000000000002,60.0,0,0.4617588051716451,1,0.432183908,0.448979592,34988.0,39.0,1467.0,5.6,0.14518282634352753,0.07458134589340977,0.1956252753408788,0.7008751080967894,0.0,0.0,0.4101595762593631
2006,NY_12,109.0,29378.0,-0.547,-0.336,-0.522,-0.429,53.0,1,0.8647964237418065,0,0.464367816,0.484848485,20255.0,35.1,921.0,6.4,0.10524661804779954,0.10595922919964768,0.18788147933944044,0.4526984061411442,0.0,1.0,0.8232952126803338
2008,NY_12,110.0,29378.0,-0.547,-0.336,-0.556,-0.201,55.0,1,0.9006260413802029,0,0.535632184,0.5,22916.0,33.9,1038.0,6.1,0.110372773376431,0.10540549260700846,0.16824518744262035,0.507951755633838,0.0,1.0,0.8232952126803338
2010,NY_12,111.0,29378.0,-0.547,-0.336,-0.522,-0.561,57.0,1,0.9025437288770596,1,0.590804598,0.581632653,22127.0,32.9,1160.0,11.1,0.1272668337042034,0.09353518009099457,0.16198114695214902,0.4932951366378731,0.0,1.0,0.8232952126803338
2012,NY_12,112.0,29378.0,-0.547,-0.336,-0.537,-0.401,59.0,1,1.0,1,0.443678161,0.5204081629999999,57481.0,36.0,1832.0,6.0,0.3067738794876119,0.047080864523827405,0.07972229347383995,0.7632507932548889,1.0,1.0,0.8232952126803338
2014,NY_12,113.0,29379.0,-0.387,-0.277,-0.368,-0.184,68.0,1,0.8149784202474949,1,0.462068966,0.540816327,58695.0,35.5,1925.0,5.3,0.3123579882427635,0.05148556125240486,0.06684237157749094,0.7333723687115445,0.0,1.0,0.8232952126803338
2016,NY_12,114.0,29379.0,-0.387,-0.277,-0.378,-0.12,70.0,1,0.8003754948777599,1,0.432183908,0.448979592,62621.0,35.7,2047.0,4.1,0.3100558932507397,0.047353421731977964,0.07819184844668757,0.7338927783236497,0.0,1.0,0.8232952126803338
2006,NY_13,109.0,29773.0,0.426,-0.336,0.423,-0.395,41.0,0,0.4127094852281109,0,0.464367816,0.484848485,30449.0,38.5,1283.0,5.6,0.1123224971720073,0.07403605019088043,0.2272994593778271,0.7421741927333294,0.0,1.0,0.9404102159102772
